Race,Feature,Mean_Abs_SHAP
2022_Spa-Francorchamps,Wear_Severity_Index,0.0011997155230522372
2022_Spa-Francorchamps,Track_Flow_Type,0.0004885455944790669
2022_Spa-Francorchamps,Grip_Aero_Balance,0.0
2022_Spa-Francorchamps,Total_Min_Pressure,0.001637689226507718
2022_Spa-Francorchamps,Pressure_Delta,0.0
2022_Spa-Francorchamps,Prev_LapTime,0.06816077000710533
2022_Spa-Francorchamps,Lag_2,0.0002097183392671182
2022_Spa-Francorchamps,Rolling_Avg_3,0.028715644964405845
2022_Spa-Francorchamps,Prev_Delta,0.13168172837461836
2022_Spa-Francorchamps,Driver_Encoded,0.0
2022_Spa-Francorchamps,Location_Encoded,0.0
2022_Spa-Francorchamps,Team_Encoded,0.0009855780241085589
2022_Spa-Francorchamps,Mean_Apex_Speed_Ratio,0.000310169697277727
2022_Spa-Francorchamps,Std_Apex_Speed_Ratio,0.0
2022_Spa-Francorchamps,Mean_Brake_Fraction,0.0031085614757796628
2022_Spa-Francorchamps,Std_Brake_Fraction,0.0036229055434099117
2022_Spa-Francorchamps,Mean_Brake_Point_Norm,0.00129000774619684
2022_Spa-Francorchamps,Std_Brake_Point_Norm,0.0005025295734110533
2022_Spa-Francorchamps,Mean_Throttle_On_Dist_Norm,0.002779058012454071
2022_Spa-Francorchamps,Std_Throttle_On_Dist_Norm,0.0005006380986880273
2022_Spa-Francorchamps,Mean_Throttle_Integral_Norm,0.0001239694209991639
2022_Spa-Francorchamps,Std_Throttle_Integral_Norm,0.002497991887563711
2022_Spa-Francorchamps,Mean_Speed_Variability,0.024107903171379105
2022_Spa-Francorchamps,Std_Speed_Variability,0.001452114194211746
2022_Spa-Francorchamps,P_0,6.02222312138858e-05
2022_Spa-Francorchamps,P_1,0.0010280438205810176
2022_Spa-Francorchamps,P_2,0.004512021980922864
2022_Spa-Francorchamps,Style_Cluster_ID,0.0
2022_Spa-Francorchamps,Style_Entropy,7.425275181031835e-05
2022_Spa-Francorchamps,Year,0.0
2022_Spa-Francorchamps,Tyre_Compound_Interaction,0.00028660071025703263
2022_Zandvoort,LapNumber,0.00031547184075663917
2022_Zandvoort,Stint,0.0
2022_Zandvoort,TyreLife,0.0015708209724660674
2022_Zandvoort,Position,0.02512799918420107
2022_Zandvoort,AirTemp,0.0001236265567727588
2022_Zandvoort,Humidity,0.004638101765970948
2022_Zandvoort,Pressure,0.003326279340541725
2022_Zandvoort,TrackTemp,0.0004921738372729847
2022_Zandvoort,WindDirection,0.001504705570458336
2022_Zandvoort,WindSpeed,0.002946107572409333
2022_Zandvoort,FuelLoad,0.009471829605350778
2022_Zandvoort,Track_Evolution,0.0004006987780888005
2022_Zandvoort,Cumulative_Field_Dist_KM,0.017639325452892228
2022_Zandvoort,Lap_Damage,0.0040501602417380425
2022_Zandvoort,LatOffset_Mean,5.046010517410035e-05
2022_Zandvoort,Accumulated_Tyre_Wear,0.00015395399078911728
2022_Zandvoort,LatOffset_Std,0.0006375972101644495
2022_Zandvoort,Energy_Lap,0.0012221197674306267
2022_Zandvoort,Gap_To_Car_Ahead,0.0015434562001834138
2022_Zandvoort,Dirty_Air_Fraction,0.0
2022_Zandvoort,Aero_Loss,0.0003086905449262578
2022_Zandvoort,DRS_Fraction,1.7719561846974067e-05
2022_Zandvoort,Traction_1_5,0.0
2022_Zandvoort,Asphalt_Grip_1_5,0.000363373882254752
2022_Zandvoort,Asphalt_Abrasion_1_5,0.017408075427421243
2022_Zandvoort,Track_Evolution_1_5,0.0
2022_Zandvoort,Tyre_Stress_1_5,0.0
2022_Zandvoort,Braking_1_5,0.0
2022_Zandvoort,Lateral_1_5,0.0
2022_Zandvoort,Downforce_1_5,0.0
2022_Zandvoort,Min_Pressure_Front_PSI,0.003298494922813722
2022_Zandvoort,Min_Pressure_Rear_PSI,0.0
2022_Zandvoort,Circuit_Length_KM,0.0
2022_Zandvoort,Compound_Int,0.0004520359656302955
2022_Zandvoort,Wear_Severity_Index,0.0011240035186187696
2022_Zandvoort,Track_Flow_Type,0.0019840910403365708
2022_Zandvoort,Grip_Aero_Balance,0.00038817973397118027
2022_Zandvoort,Total_Min_Pressure,0.0003220954593455954
2022_Zandvoort,Pressure_Delta,0.0
2022_Zandvoort,Prev_LapTime,0.000636774412716245
2022_Zandvoort,Lag_2,0.00038574655083956896
2022_Zandvoort,Rolling_Avg_3,0.00012518108858288092
2022_Zandvoort,Prev_Delta,0.10308242713372269
2022_Zandvoort,Driver_Encoded,0.0
2022_Zandvoort,Location_Encoded,0.0
2022_Zandvoort,Team_Encoded,0.00013854354958293011
