Driver,LapNumber,Mean_Apex_Speed_Ratio,Std_Apex_Speed_Ratio,Mean_Brake_Fraction,Std_Brake_Fraction,Mean_Brake_Point_Norm,Std_Brake_Point_Norm,Mean_Throttle_On_Dist_Norm,Std_Throttle_On_Dist_Norm,Mean_Throttle_Integral_Norm,Std_Throttle_Integral_Norm,Mean_Speed_Variability,Std_Speed_Variability,LapTime_Sec,Z_Mean_Apex_Speed_Ratio,Z_Mean_Throttle_On_Dist_Norm,Z_Mean_Throttle_Integral_Norm,P_0,P_1,P_2,Style_Cluster_ID,Style_Entropy
STR,18.0,0.6606819093471673,0.22187811228726928,0.3137472086041503,0.16718015634437564,0.27018600193866493,0.3327423911660309,0.19594730122695864,0.2917341008337418,0.45560064099575925,0.28685329054703096,0.1380863712190522,0.06540137010458555,77.769,-1.3074472865658968,-0.6641767043784713,0.16051706049094064,0.9197056398746649,0.04599645852737309,0.034297901597962116,0,0.3342882660328877
STR,19.0,0.7431045487003165,0.23365502044072792,0.3351109864771851,0.1551917022468014,0.22118232187091336,0.2821482517833475,0.21053029105736165,0.30502311389129355,0.4048419703766801,0.2537439361194401,0.16053018083160722,0.1114379925221129,77.915,1.5362878329939693,-0.42790296622074175,-0.5689648429994575,0.06494197906885889,0.6070070403414448,0.32805098058969634,1,0.8462363891655698
STR,20.0,0.6948747580647571,0.2459788474909062,0.3320388060630448,0.16477122642331277,0.244867438981652,0.30848655637223915,0.19954706732317964,0.2894064565976769,0.44522263078021607,0.2954932104411006,0.15422742092616193,0.08256474840935499,78.061,-0.12773009358216614,-0.605853260287851,0.011368736586026917,0.779590227463724,0.1855588823585042,0.03485089017777198,0,0.6236431110666154
STR,21.0,0.7172188936323969,0.21913996107502026,0.31572844519039955,0.16255406814055587,0.27868342144461733,0.31372602152890955,0.2758403305637363,0.2766761057826867,0.3982334214386461,0.27039781640630445,0.1532329075686549,0.09096628152047917,78.594,0.6431843484761164,0.6302509070836931,-0.6639400817090085,0.05211625164818558,0.6591654657898182,0.28871828256199633,1,0.787369195457627
STR,22.0,0.7217499360467072,0.24901942850721795,0.27883634637147536,0.14246923389156696,0.28603106800227995,0.2969656425472298,0.25826823003938615,0.27810744469041926,0.39976081410520814,0.26246399623873967,0.16342281309215087,0.11159796428311612,78.548,0.7995137810557024,0.345547569396673,-0.641989047606036,0.16182893396792372,0.5541576893450468,0.2840133766870294,1,0.9793452402675689
STR,23.0,0.7124217471544645,0.24778432397061687,0.33558376295351466,0.15114286984144226,0.23292101471178908,0.27154983672163185,0.22217985413470795,0.2844324748234121,0.43911222524158394,0.279244281812421,0.17165476394952672,0.13216039144583028,78.927,0.47767382830799426,-0.2391566358591574,-0.07644739825467119,0.5314387173666784,0.4378443285674293,0.03071695406589243,0,0.8045556114134276
STR,24.0,0.6935557297421293,0.24796851293599692,0.32404949579391656,0.14405368192805518,0.22016649349143477,0.2844280099435721,0.24855500509303202,0.2860476208090569,0.4154847561027803,0.2544739299003091,0.16320690383205322,0.12065624023296137,78.439,-0.17323903620021613,0.18817380761447905,-0.41601127870737437,0.5302493684944812,0.24834787605717057,0.2214027554483483,0,1.0161491229387398
STR,25.0,0.7195618090685544,0.22033431678586907,0.3352505019923384,0.16179223712551255,0.26048308830873307,0.2849211433645982,0.26824089504000026,0.34381973541966876,0.42971334579626724,0.30400653849146253,0.15816317660775206,0.0813368984694156,79.058,0.724019310329415,0.507124781373974,-0.2115240735265657,0.05165245808246407,0.9156152647711853,0.03273227714635064,1,0.3457017506588247
STR,26.0,0.6765300550859598,0.23934347899020045,0.32340309984794163,0.15504415455307474,0.27510175227930683,0.31339744888533216,0.21458846707759963,0.2886572404670101,0.41990748610452766,0.25306000924087046,0.14531140098251757,0.09685975009956475,78.926,-0.7606566357083276,-0.362152360237004,-0.3524496948252689,0.8529753506293317,0.022712017021558836,0.12431263234910918,0,0.48079224493622774
STR,27.0,0.7056518209048765,0.23477119673582034,0.3030308644805971,0.1418632704873303,0.2564704905146027,0.28216824600373275,0.234883295168014,0.33742977768349586,0.4292845787439023,0.2991909184560903,0.15115722408169496,0.07469113253351982,79.772,0.24409871855815257,-0.03333536495983013,-0.21768613020965735,0.5595922248423134,0.3772651751835484,0.06314259997413817,0,0.8670528339676911
STR,28.0,0.7174255390895307,0.22473817861458278,0.2790407619989232,0.15776388851529152,0.29359289279926143,0.3121556386135142,0.25956333839038753,0.27986812801116995,0.40039283036957746,0.27844343580386893,0.14905753024236082,0.10997354439907196,79.86,0.6503140030025991,0.36653092705988916,-0.6329059801823647,0.1817205989743544,0.5114164081556986,0.30686299286994706,1,1.0153402766843065
STR,29.0,0.6953979281855103,0.24779577050232024,0.2928039426802802,0.15508811591458285,0.27115813669806066,0.2922926965331182,0.2311853363234661,0.2867294386460538,0.41794441664711224,0.27560455611855794,0.16342066867844815,0.12568887593602812,79.831,-0.1096797465225944,-0.09324972888081391,-0.38066208941743535,0.7271167422493177,0.13416903002815214,0.13871422772253028,0,0.7752159577736921
STR,30.0,0.7132527775891442,0.2342576494290521,0.28761255634480126,0.16883734920351856,0.25767648730938747,0.2943051593744998,0.261215521830897,0.2799670658161836,0.3879776186680783,0.24787398315261444,0.15603701314141305,0.09394336346005239,79.86,0.5063459316411114,0.39329961867603686,-0.8113320924856618,0.15631713428558489,0.21445590782306428,0.629226957891351,2,0.9117890464429026
STR,31.0,0.7234326424138776,0.21536326611385362,0.2976850109367672,0.1499083099921915,0.3152442372227298,0.31644864228165637,0.29938494554082157,0.3283384294467425,0.38213386979587777,0.27945654008883275,0.15413623286753855,0.08385711279313075,81.753,0.857570295986349,1.0117209800122609,-0.8953159517715739,0.002976366211510855,0.5998789110961454,0.3971447226923438,1,0.6906133638215883
STR,32.0,0.7224510658948202,0.21786998606156388,0.3320575757113735,0.16749345124036819,0.2413875391458803,0.30082774251331806,0.2856718643367151,0.2926588019314685,0.43304406719279015,0.29319035500951196,0.15732723696175813,0.082884600771867,79.387,0.8237040713460655,0.789541509585709,-0.16365637024163265,0.005959356054090525,0.9757804321811466,0.018260211764762658,1,0.1275486139788217
