,LapNumber,Stint,TyreLife,Position,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,FuelLoad,Track_Evolution,Cumulative_Field_Dist_KM,Lap_Damage,LatOffset_Mean,Accumulated_Tyre_Wear,LatOffset_Std,Energy_Lap,Gap_To_Car_Ahead,Dirty_Air_Fraction,Aero_Loss,DRS_Fraction,Traction_1_5,Asphalt_Grip_1_5,Asphalt_Abrasion_1_5,Track_Evolution_1_5,Tyre_Stress_1_5,Braking_1_5,Lateral_1_5,Downforce_1_5,Min_Pressure_Front_PSI,Min_Pressure_Rear_PSI,Circuit_Length_KM,Compound_Int,Wear_Severity_Index,Track_Flow_Type,Grip_Aero_Balance,Total_Min_Pressure,Pressure_Delta,Prev_LapTime,Lag_2,Rolling_Avg_3,Prev_Delta,Driver_Encoded,Location_Encoded,Team_Encoded,Mean_Apex_Speed_Ratio,Std_Apex_Speed_Ratio,Mean_Brake_Fraction,Std_Brake_Fraction,Mean_Brake_Point_Norm,Std_Brake_Point_Norm,Mean_Throttle_On_Dist_Norm,Std_Throttle_On_Dist_Norm,Mean_Throttle_Integral_Norm,Std_Throttle_Integral_Norm,Mean_Speed_Variability,Std_Speed_Variability,P_0,P_1,P_2,Style_Cluster_ID,Style_Entropy,Year,Tyre_Compound_Interaction
Rolling_Avg_3,-0.2345131899001621,-0.15557570159568196,-0.12699861789651867,0.05185080521802378,0.12687106532349463,0.048546523645426755,0.2326135126734825,-0.19340127286763042,0.03360532349758396,0.005728350165222438,0.017698540731381086,0.13773763229210093,0.13585553244581916,0.2782933608159241,0.007402092016571277,0.15641453566650776,0.008507573150337714,0.5015199961825157,-0.018807636357158097,0.018581828176413517,0.010812017010936906,-0.061753351603585624,0.19106458481953037,0.10999795145083616,0.10694774239164247,0.12326847286848376,0.20097184272299434,0.22644036934940368,0.1466755534012109,-0.22702640617009057,0.2799094031677957,0.31559102296549996,0.17063455685898415,-0.1767849063689925,0.1692375366885492,0.03349493547982296,0.15461674082556376,0.30577243491064593,-0.05107174462376683,0.9981994631220453,0.9986795098503536,1.0,-0.025392474294629187,-0.008432921877327793,-0.30321893020829416,-0.01712684710025114,0.13005021551172036,0.18360699209222223,-0.14970883962843834,0.14737575067193148,0.1408962725102487,0.19801058966122384,0.1615308102938292,0.20079163689640184,-0.15355330281287158,0.23594282879647466,-0.13965173148406415,0.15465318840340836,-0.10887795234352074,-0.025384420134443718,0.15073617348184212,0.11839063350281633,0.05229706811302909,-0.07225634514913107,-0.18606163796657535
Prev_Delta,0.04091128364405647,0.03132156023979753,0.023220111199071188,0.0019837975526463213,0.01260958743655176,-0.029294129018418137,-0.017347715816809033,0.01287010586782864,-0.011994341933269228,-0.005462873681851448,-0.03766903601750086,0.0067733421065794665,0.00738955000496216,0.019666763634798606,0.0023032858942197343,0.03079390048729896,0.0026992101842936702,-0.023988171639182515,-0.021278876320101305,0.02190567661830154,0.01588738451355613,0.022662097940582302,-0.0006822730702973905,0.004258738933184518,0.04080914737387247,-0.01679576503025038,0.00298301627126284,0.0024903571464513314,0.01452517266377256,0.02020093510544175,-0.016036564778150936,-0.017005033904264822,0.006835278406419661,-0.0031475696782621194,0.029112063819369326,0.0037009128583525754,-0.021971951931857494,-0.01697626107432857,0.0006664733538154034,0.010984564687440246,-0.04449578879365638,-0.025392474294629187,1.0,0.005945048077467748,0.020685697825970673,0.001311394978290597,-0.007589836904982706,0.0024865740402226512,0.011062827563700198,0.007444168616409584,0.003986598839670239,0.001685216025727089,0.00945226432156694,0.0013078385253695167,-0.021949439105022568,0.0007336842291053038,0.0037645034201307477,0.0026943453341593637,-0.0025437522136154724,-0.010964301870758439,0.014745868381176187,0.005722939829345157,-0.006056271462648719,-0.0002973958354565643,0.021930489365617388
Driver_Encoded,-1.268542861756428e-05,0.019471681705339552,-0.014540054119021824,-0.16585894378709853,0.005182656707245327,-0.0002645585606536259,-0.013923666662358036,0.01658258563906983,-0.0049147993678848,0.015784148678399758,0.003341794050617549,-0.009698441625256184,-0.009313575067566346,0.006868425570140159,0.007037126878549722,-0.016845276893082687,0.004351514077879608,-0.01091170528475118,0.07944684953018914,-0.061183120835652145,-0.06654680163526248,-0.043960827215911366,-0.006560289826254006,-0.01859295209029723,0.02710580338703981,-0.02571662659248606,-0.0011894740130114143,-0.021139330036345584,0.0034818724565131498,0.010438909201165372,-0.03635870151423171,-0.05223009937828356,-0.009111063978607345,-0.018066339225198413,0.01728083329495131,0.0056082995786322296,-0.018832395381542445,-0.04537976063320371,0.030234297338371113,-0.008108414727179835,-0.00843064529494605,-0.008432921877327793,0.005945048077467748,1.0,0.011759452561528489,0.08978868074361081,0.02393590852273413,-0.018834158634995234,-0.07401991055268309,-0.06228048066910922,-0.01210072243941986,0.001986026875375273,-0.00625115958270302,0.00021674254577543238,0.030434814786121884,0.01038628094644736,-0.017000212324575697,-0.011876823694873966,0.02844213038864451,0.01249957927305584,-0.04572777141551323,-0.03946796310063388,0.03173608608686129,-0.14371647092292186,-0.023077780106958268
Location_Encoded,0.014884002109426775,0.10503200044711541,-0.04915023654253127,-0.004756786063777906,-0.27989847060052414,0.16904098557310118,-0.028313796751209364,-0.1621602592083472,0.052013442269484386,-0.04112562955894851,0.026675738260534747,0.09262242976287287,0.09397110744070518,0.18023065509145197,0.01095656214178837,0.11026065375649641,0.011107313710843033,-0.05615317241985163,-0.03226062615085969,0.02703040143471244,0.03438646542351371,0.06903764270965401,0.01613778783573232,0.23001214890064575,0.30161749275399796,-0.09266540199908,0.10951520712919238,0.09413390825451731,0.12026281623048149,-0.037332224921016136,-0.038556858128559676,0.0263731333277895,0.10353065950343851,-0.10501734484834087,0.24921809400761577,0.035978480343523515,0.11684992586151255,-0.006927648606295489,-0.13966197579563047,-0.30303811176219114,-0.30390367871594387,-0.30321893020829416,0.020685697825970673,0.011759452561528489,1.0,-0.005339368635849986,-0.05118862444324605,0.1733065021700391,-0.013480057563961043,0.2603094700902015,-0.2842147924028603,-0.30463933525751746,-0.18557050599351968,-0.16628002034348885,0.10717385457889446,-0.004526964984288547,0.018923179451871525,0.1430857601895479,0.05748360736794077,-0.009436127546328317,-0.05486683517355337,-0.04904143753291294,-0.030982481999184006,-0.007899422542072333,-0.09065975709167493
Team_Encoded,0.001684971852555117,-0.018295646430598448,0.0014758975250138019,-0.15730484809248338,-0.02431829479322683,0.019005769543925015,0.017658547233686605,-0.007969834111974288,0.01418965239856684,-0.0072547329225327185,-0.0018516421088893339,0.028211711954325487,0.027579770720924175,-0.0051785565571281136,0.00942368325923413,0.0022238042508054856,0.010702915010272112,0.02399918933637826,0.08362916126706298,-0.06365986470024786,-0.07920788608807248,-0.08425915969183677,0.009157661508771361,0.015769040890009026,-0.040318149012435675,0.039818822819123745,-0.008738409143631982,0.008438427190756931,-0.00678329266269663,0.01621547649032091,0.0434259977513588,0.06261484317275832,0.03028893035347728,0.045068800649122484,-0.03005572507241113,-0.015616028904547732,0.011305408931241044,0.05431764569400043,-0.03659929074785391,-0.016786263992144935,-0.016843393472281813,-0.01712684710025114,0.001311394978290597,0.08978868074361081,-0.005339368635849986,1.0,0.03151020325407184,-0.04935464816526105,-0.018995744420794266,-0.01775072658596987,-0.0015548586824868265,0.011012566025596544,0.09573740648517282,0.04489212016490942,-0.08570625322528688,0.08026999790076819,-0.02184780945732135,-0.009803866807620925,-0.0991628603811655,-0.005991555300031424,0.11874967834356484,0.11414413491579736,0.006569310403213996,0.1790764389822501,0.023278383607777266
Mean_Apex_Speed_Ratio,-0.09020452875032461,0.0914977404670937,-0.1170657411165498,-0.022854435932169414,-0.20513951446484469,0.3165918841120032,0.1305186118565415,-0.2540258391722271,-0.028907228941865374,-0.017407891886879464,0.010315933947819825,-0.06974157166128687,-0.0662128327653511,0.3405985721013858,0.057766771571362,0.20807751119331971,0.06258218324863536,0.57009729357117,-0.02746704158684116,0.03029724706454737,0.0289967344725153,-0.012182890591434285,-0.3235827689102024,0.2683951827728368,0.08005979575873613,-0.23711219636448463,0.44521393883206345,-0.34407924103523246,0.47102551706188206,-0.0345296331370133,0.3588712792829548,0.30977725271316675,-0.06305045751062788,-0.2866364157907369,0.2887134343960247,0.51920689059523,0.0021814805661820873,0.3442439225934942,0.1337182663964083,0.12952812203815733,0.1298286504763233,0.13005021551172036,-0.007589836904982706,0.02393590852273413,-0.05118862444324605,0.03151020325407184,1.0,-0.5168753170721383,-0.6667896502428305,-0.10019384811054723,0.1513691576637802,0.11686540212870405,-0.01505632467012802,-0.0019016578008312446,0.3574985221422923,0.09898351815818274,-0.6295191235648234,-0.18411237049936532,0.016434008957331943,0.02970258814390777,-0.05075078705771968,-0.02241626774218493,-0.1789719943800793,-0.08768878700328475,-0.25431786807804735
Std_Apex_Speed_Ratio,0.03566520303048988,-0.02384512202080986,0.07585219822008281,-0.008700120018244504,0.04915683072484439,-0.252741770688511,0.07553914752808893,0.0396730734518574,0.021653746135579036,0.014454813154903927,-0.083486910556601,0.11831064308528291,0.11466444502401103,-0.17412904488795802,-0.11023724475020752,-0.08394478854491536,-0.11121354199213826,-0.2689089229716284,0.04299713963960968,-0.04721052385515342,-0.04058630723803862,0.018030104349614235,0.26224671062362453,-0.23766054942506917,-0.03651893424695006,0.28691435547076877,-0.3222320608082949,0.4000145441666382,-0.44168272380526263,-0.4088754964384993,-0.12831127177275187,-0.03256994800458128,0.11913956880316252,0.20986377416765367,-0.21250312854446934,-0.4834411544234798,0.2285210697009112,-0.083685876872537,-0.21203003767875137,0.18480010166135427,0.18449027886708275,0.18360699209222223,0.0024865740402226512,-0.018834158634995234,0.1733065021700391,-0.04935464816526105,-0.5168753170721383,1.0,0.24116727049412412,0.351191895091859,-0.111755741953861,-0.08263776941243187,-0.14124241297464563,-0.09749878611776089,-0.07666126235025258,-0.09327348783909567,0.4269400305550226,0.38994399215042597,0.027080015029820968,-0.04000230669344115,0.012633967135984574,-0.008851778235992341,0.12009462032047345,0.028131725425927144,0.1632169087483894
Mean_Brake_Fraction,0.030382365953503892,-0.10799405633912676,0.067651438382084,0.07003852357965122,0.17588578670419272,-0.2060572091411262,-0.047731161214736195,0.17185095663682554,-0.016807771174432298,0.06954193618364059,0.04812844167485205,0.04338869147643849,0.043601785380481185,-0.21011014664824207,0.16531259704775278,-0.12014815291347819,0.1593660748473546,-0.41077398608284044,-0.04880794322709632,0.045604760528933974,0.04772754292324712,0.03373503790834105,0.12078643164234944,-0.10474357281743492,0.025868103667179065,-0.026278960126415046,-0.28812481101840226,0.0534717770537836,-0.214244418675029,0.19266804929686285,-0.2645615749685867,-0.2599538211839636,0.04294488768102029,0.16225717914996135,-0.12378322884820313,-0.22349818460013254,-0.0851394172653853,-0.26969227506852456,-0.03223996528613331,-0.14929951244863512,-0.14977429775219164,-0.14970883962843834,0.011062827563700198,-0.07401991055268309,-0.013480057563961043,-0.018995744420794266,-0.6667896502428305,0.24116727049412412,1.0,0.2334729466787167,-0.014740595702525887,-0.010881181909393987,0.18594583159264905,0.10004641687364359,-0.4199953544750185,0.02686195739610184,0.3765249730003478,0.04659454010365685,-0.04846516523377894,-0.06232405982479322,0.12231852537964019,0.0683049173118928,0.1793234670659747,0.1520326826475729,0.15115318663972735
Std_Brake_Fraction,-0.07925792182801618,-0.017568269408381666,-0.08170493794098407,0.043696097222825844,-0.15961885512446994,0.015050624284146056,0.1844053016085657,-0.1513825304428355,-0.003994989865533135,0.12933447377207558,0.009570900583194266,0.2543801551713265,0.2567298476979172,0.1696071010126676,-0.08326759398749456,0.14720333449391632,-0.06930700519838986,0.17558894459661117,-0.04912234768553694,0.037493014058301674,0.046362745058552715,0.04622900561374271,-0.12848910812454417,0.11479427440137188,0.19984091220682051,-0.111149635768431,0.19685181822628758,0.11589728603659842,0.16634009266842548,-0.29961596581244354,0.25260020314784715,0.2201606063524776,0.2813362448975011,-0.15820699748025463,0.2051896164658384,0.16268665122963483,0.16365196641266036,0.24337075311788814,0.08967567092638674,0.1472589024814864,0.14670900026445555,0.14737575067193148,0.007444168616409584,-0.06228048066910922,0.2603094700902015,-0.01775072658596987,-0.10019384811054723,0.351191895091859,0.2334729466787167,1.0,-0.05658000305151504,-0.08731811049691471,0.0643715882827205,0.14525105683061276,-0.08619094537271049,0.229068170747178,0.05572360218591457,0.2409471797038923,-0.057146914605296514,0.008511080294835152,0.05548677797081882,0.059500461204533305,5.084351584998418e-05,0.030046526242279385,-0.15457375437392024
Mean_Brake_Point_Norm,-0.011606304842570964,-0.06371528529601175,0.03899009027095295,-0.011083448243965953,0.012219843653581627,0.07744112508922729,-0.0164340905596806,-0.13138012924519657,-0.04411076774796752,-0.0128038097671252,0.0029175159620539364,-0.11201187351508242,-0.11248378585563445,-0.07232493293112052,-0.0047619731433602465,-0.06992709944855635,-0.0005970469434246015,0.14337947687664526,0.034244695233584026,-0.03168861100307923,-0.042005339347166964,-0.10516987560806444,-0.10997951618589939,0.010367982242376783,0.011393742575441986,0.030010841140233887,-0.14341178162493518,-0.3371866021986067,0.0745327826407905,0.1979389890792436,-0.10777756122588278,-0.12798782569574554,-0.12327588813614826,-0.12356380731766768,-0.013480579761993409,0.1660878543854194,-0.17659440120917924,-0.12099655241568093,0.03325660074926191,0.14149549852593832,0.14114274901723675,0.1408962725102487,0.003986598839670239,-0.01210072243941986,-0.2842147924028603,-0.0015548586824868265,0.1513691576637802,-0.111755741953861,-0.014740595702525887,-0.05658000305151504,1.0,0.7989463247933567,0.3650367030033991,0.3806787276806519,-0.41819963736707394,0.3664146038598102,-0.0023440314668302913,0.09308268350481701,-0.15192451493798287,0.0492955648799071,0.11864886117105478,0.13555395054491637,0.03206733665522662,0.057592669184823544,-0.005233480853900507
Std_Brake_Point_Norm,0.009590063589447239,0.01953224819356669,0.033472888078305285,-0.0044637291483284255,-0.02625202340536967,0.15027227069345017,-0.005489573595178864,-0.15656365042091486,0.010123046102671342,-0.0147376866779826,-0.012258142738603827,-0.10840167536123144,-0.11031498216703754,-0.052934798009697887,-0.022112696141859164,-0.05057068145970527,-0.017506916879891303,0.118725562003601,0.027095562088057457,-0.02311872644689069,-0.0345441210860252,-0.11972405068885766,0.004028263156218681,-0.023596646426661896,0.02323974651076284,0.11504485815072481,-0.17588697630333744,-0.2880851576380646,0.01834521704176203,0.29375835056256266,-0.1735941961066982,-0.11524268437042919,-0.11675791330735098,-0.025026829531862717,-0.046013992405973383,0.06865527989558928,-0.30289090670062463,-0.14908340511515855,-0.13736124586453247,0.19851477620336402,0.19823664811461372,0.19801058966122384,0.001685216025727089,0.001986026875375273,-0.30463933525751746,0.011012566025596544,0.11686540212870405,-0.08263776941243187,-0.010881181909393987,-0.08731811049691471,0.7989463247933567,1.0,0.317664803736994,0.4380784944794889,-0.39724150714566187,0.4665171516374517,0.030593829683201207,0.07648683990578876,-0.12125277974945597,0.01950836622652526,0.11616133021334295,0.11354929121802732,0.049295677661869264,0.04788037709943896,0.03780257905629959
Mean_Throttle_On_Dist_Norm,-0.018619041728641202,-0.03582394682223192,0.029298258064582756,0.04145910543215983,0.057393515868912476,0.0076811490410552815,0.026105946619915506,0.03399127871989911,-0.003541980492528257,0.07104036397975459,0.006852074315215695,0.002780789490202041,0.004603339672868566,0.06170009755465281,-0.018552388371025675,0.03687712506377394,-0.012003508360607582,0.12683645930274617,-0.011850386187554083,0.014602080163447944,0.0088148106441124,-0.08572283262537599,0.034245999036595795,0.012199663453529455,0.04861275402296516,-0.10135227343044217,0.01037636623811443,-0.2500636025041042,0.1390485140187985,0.18805726168190534,-0.03782379528902856,-0.04591254695646311,0.006431051113538181,-0.10464883964230076,0.09767025699049561,0.14754392386126453,-0.12635913225282197,-0.042964798552181785,0.013763300928394648,0.16249462064152095,0.16181915754778894,0.1615308102938292,0.00945226432156694,-0.00625115958270302,-0.18557050599351968,0.09573740648517282,-0.01505632467012802,-0.14124241297464563,0.18594583159264905,0.0643715882827205,0.3650367030033991,0.317664803736994,1.0,0.7275360491324332,-0.6618885305943145,0.5762515768813423,0.01674018109627525,0.025789191083441545,-0.5148506682825352,-0.0018591115481309533,0.5848905564133164,0.5468119324965622,0.0242998581040722,0.043848673110729736,0.003523477861218462
Std_Throttle_On_Dist_Norm,-0.013885476927428019,-0.019317072456874935,0.01945529919284224,0.02710580437354742,-0.011246635274551052,0.08425284045641028,0.17680857809834627,-0.020521156539767157,-0.007438373375864717,0.03912952637197306,0.007819014375490471,0.061098431402266215,0.06131537348230853,0.05345820030333431,-0.009378236633230076,0.02643931619008305,4.792396309540355e-05,0.15638366947077512,-0.008076875887367633,0.009385701923756252,0.0035166274528467996,-0.10256805954039454,0.17601578200769705,-0.020763752206871447,0.04621710083239988,0.004615311752238853,-0.009397522141639744,-0.19947427524683287,0.10680324186021484,0.19240561900885855,-0.12940655544332416,-0.0949345302693014,0.06854911779147785,-0.09295158514882507,0.07620105321368664,0.09736502370017062,-0.2079026746045655,-0.11568285845244629,-0.08343828379310109,0.20149209193188966,0.2012321276681386,0.20079163689640184,0.0013078385253695167,0.00021674254577543238,-0.16628002034348885,0.04489212016490942,-0.0019016578008312446,-0.09749878611776089,0.10004641687364359,0.14525105683061276,0.3806787276806519,0.4380784944794889,0.7275360491324332,1.0,-0.52130776598142,0.7920799191793937,0.1225377576654546,0.17545859818600135,-0.39727988289838423,0.09538649185734852,0.34654190209858604,0.3735839447190861,0.046150272749768934,-0.0016807584635467037,0.00039794018844190406
Mean_Throttle_Integral_Norm,-0.024755418309481456,0.07391728275966163,-0.09259569073232952,-0.08830486421106973,-0.13873391051798847,0.14217143433109927,0.2342893482144464,-0.1416259685828591,-0.07587730372919081,-0.12675062294557266,-0.015931505137529486,-0.15538566408816296,-0.1539757165468521,0.13240742333280792,0.04125898830274224,0.09692640229677855,0.03778751095796064,0.18031368005123444,0.010117841713891155,-0.008348164611935537,-0.0011003267776465199,0.08791415796621514,-0.1586946562828985,0.18491774318014495,0.01933962245581622,-0.11417718814641427,0.2573017084398373,0.1627591972041226,0.07488619882740821,-0.33379395568686987,0.1930219911093374,0.19867455834923356,-0.16829671287797068,-0.021161849042331135,0.07045646032732346,0.09559114852488708,0.27933878502229426,0.20130723285708438,0.004589000705198137,-0.15504115777997962,-0.15367940755308981,-0.15355330281287158,-0.021949439105022568,0.030434814786121884,0.10717385457889446,-0.08570625322528688,0.3574985221422923,-0.07666126235025258,-0.4199953544750185,-0.08619094537271049,-0.41819963736707394,-0.39724150714566187,-0.6618885305943145,-0.52130776598142,1.0,-0.5299674216266952,-0.3992748837213854,-0.2295471022240867,0.3485821235918188,0.006217422886829407,-0.401369473579161,-0.3617527088820379,-0.1813383696395649,-0.010378693340189742,-0.12340315200540052
Std_Throttle_Integral_Norm,-0.02125352538435061,-0.026122876360489718,0.023091990464121442,0.03196876216275611,-0.10695650296723765,0.2400058388196965,0.18295979443048024,-0.0834437873666462,0.046651537910673405,0.14993868404609365,0.0030093387611478902,0.10630603870925903,0.10583450358499928,0.09593070176836413,-0.030522445912681398,0.07140680658961902,-0.019518097019257236,0.22277202240173088,-0.0217406404583137,0.02628589768203838,0.01849456450811652,-0.10214547743137327,0.15454163375255922,0.011981949398395853,0.010342563772597993,0.05256287726785121,0.05195036731799718,-0.18832994435289638,0.12268807553140858,0.1328706736772743,0.005152263642270869,0.06534266239279292,0.11859780704063516,-0.10167164658121472,0.08507037025060482,0.09322318686809676,-0.14739634660805426,0.03562463203475793,-0.12597973316791075,0.23635562757185408,0.23609508333589496,0.23594282879647466,0.0007336842291053038,0.01038628094644736,-0.004526964984288547,0.08026999790076819,0.09898351815818274,-0.09327348783909567,0.02686195739610184,0.229068170747178,0.3664146038598102,0.4665171516374517,0.5762515768813423,0.7920799191793937,-0.5299674216266952,1.0,0.054329620563761935,0.16252474941766334,-0.29947126699251464,0.06947644435355108,0.2638505993882735,0.275222221414481,0.03675559316353166,-0.01168265768396761,-0.010577631692747912
Mean_Speed_Variability,0.10731938469879222,-0.07137891664941473,0.1446502508544124,0.03431404247458316,0.054705856454095037,-0.27101248674845835,-0.20545682570856316,0.21303963290515676,0.06786294840988587,0.006166003402775877,0.004872458094152067,0.08653248241531272,0.07899147686575742,-0.44585162806113404,-0.04162253356794636,-0.31377704799815526,-0.03155515722249925,-0.6207223868675373,-0.036150373991550674,0.03497292737319492,0.039396685493153144,0.05529526624575027,0.4325580954829598,-0.4783533760761968,-0.20142878458507335,0.4662825857664402,-0.5390670785609728,0.33783800180080353,-0.5952175817714584,0.026818818619659308,-0.40860311592367876,-0.3351822496739818,0.0797414145122885,0.28783696989956004,-0.4023849253655414,-0.6189751388168715,-0.127182287762278,-0.38311943657542274,-0.1890536306759091,-0.13974864689378963,-0.13982747692049954,-0.13965173148406415,0.0037645034201307477,-0.017000212324575697,0.018923179451871525,-0.02184780945732135,-0.6295191235648234,0.4269400305550226,0.3765249730003478,0.05572360218591457,-0.0023440314668302913,0.030593829683201207,0.01674018109627525,0.1225377576654546,-0.3992748837213854,0.054329620563761935,1.0,0.6202757848221102,-0.015702521381188134,0.021411365693318384,-0.005394922273453674,0.00832098854838619,0.12250397646619073,-0.002004188645273599,0.28268752325979585
Std_Speed_Variability,0.009910678839749271,-0.010813666625036135,0.03608522162779725,0.01598627752499375,-0.14004511068728906,-0.148945638316909,0.06278678331851481,-0.09596961597325418,-0.02237967024816493,0.03309268885922939,-0.023265424834824647,0.2897530289817033,0.28505744541742095,-0.06057949214302073,-0.025437440467217673,-0.055392264015245885,-0.009937962144267063,-0.14362541887518612,-0.01968620817868625,0.01612981439276454,0.01853786763083592,0.014368519772075792,0.2600973827700924,-0.23611862430986297,0.024365974257176688,0.3414656820421224,-0.09515711586301201,0.27280373178020323,-0.20748041111934018,-0.23678812121029588,-0.02395973287905118,0.006306850865754247,0.31818841873144676,-0.016948956486392004,-0.011946595240892378,-0.265231772222176,0.036003289841621273,-0.009384675056496494,-0.0656128468052499,0.1553343709343117,0.1550404306479573,0.15465318840340836,0.0026943453341593637,-0.011876823694873966,0.1430857601895479,-0.009803866807620925,-0.18411237049936532,0.38994399215042597,0.04659454010365685,0.2409471797038923,0.09308268350481701,0.07648683990578876,0.025789191083441545,0.17545859818600135,-0.2295471022240867,0.16252474941766334,0.6202757848221102,1.0,-0.0941536668405539,0.0810353399421402,0.01889461975309726,0.06775364774396803,0.034262686054518446,0.022325926591354527,0.037814036739177145
P_0,0.04755115614740904,0.06225363828977438,-0.00863359227443076,-0.0708274955448927,-0.0395407909191337,-0.02423460748142616,-0.0049868638659438785,0.007570009039635406,0.04694287138679372,0.00441199976819339,-0.027340764055813135,-0.036899381049049045,-0.0368360321933505,-0.017464259217809495,0.023260740421569302,-0.022562296430845348,0.022543628015877643,-0.053916048624880246,0.021086970865994946,-0.018565056830797604,-0.01306093996416128,0.0263966732594188,0.016854213890639087,-0.0012875410613050543,-0.035422816600131864,-0.008461166028788035,-0.015587619240788789,0.022525872958702776,-0.05181731974738804,0.0005066844753821971,-0.026668488646837338,0.001302384029026948,-0.042366321685740886,0.09013923636221371,-0.04893935652001017,-0.05276707166367954,0.02211942047558938,-0.0133264383998116,-0.061022124612881624,-0.10934895039053888,-0.10910613695834145,-0.10887795234352074,-0.0025437522136154724,0.02844213038864451,0.05748360736794077,-0.0991628603811655,0.016434008957331943,0.027080015029820968,-0.04846516523377894,-0.057146914605296514,-0.15192451493798287,-0.12125277974945597,-0.5148506682825352,-0.39727988289838423,0.3485821235918188,-0.29947126699251464,-0.015702521381188134,-0.0941536668405539,1.0,-0.592931746840182,-0.4904367906845607,-0.8143896964979116,-0.030504593860155315,-0.04434926297565654,0.026785823149557308
P_1,-0.011448091927959387,-0.04034223957137835,0.003557242959227339,-0.00490757318033716,-0.05822140836101887,0.05430132958148397,0.03573715010086575,0.015013191549224831,-0.027303668741228106,0.016298329969304737,0.021798214270127774,0.030294988234021988,0.029841326158392918,0.016160378461471142,-0.016689803056767573,0.016378037417703373,-0.019665186300606853,0.020287530463630462,-0.0029726870807861576,0.0009122993623087059,-0.0014814445873855026,-0.015586178785046373,0.05822165550739138,-0.05659696739150688,-0.023604984131476988,0.024715599871438666,0.059430146015384704,0.03550341090837271,0.029707637441007143,-0.004961662873454624,0.03749002966263077,0.014349829545034096,0.03350882193963042,-0.040657745472466256,0.032288589510914324,0.01985411218594834,-0.07268860584967289,0.026886766265950584,0.05179904137049352,-0.025754741669653983,-0.02512259452612431,-0.025384420134443718,-0.010964301870758439,0.01249957927305584,-0.009436127546328317,-0.005991555300031424,0.02970258814390777,-0.04000230669344115,-0.06232405982479322,0.008511080294835152,0.0492955648799071,0.01950836622652526,-0.0018591115481309533,0.09538649185734852,0.006217422886829407,0.06947644435355108,0.021411365693318384,0.0810353399421402,-0.592931746840182,1.0,-0.4109634938126246,0.14393138650073783,0.020273599328303065,0.045392121132396886,-0.016795132166027953
P_2,-0.041444567869414056,-0.02681930336522117,0.005924569065881644,0.0854971962976023,0.10777490813404102,-0.03133031769244773,-0.03303039146870387,-0.02481812168599654,-0.023596368980671956,-0.022633668878017724,0.0073624333887219425,0.008988493466169308,0.009407745524277802,0.0022824250849635434,-0.008271838314298719,0.007818513287243782,-0.004239893929011988,0.039084067157322336,-0.020656058438312003,0.020030754811602033,0.01638997751891732,-0.013016512421529656,-0.08209099188229828,0.06270917189424814,0.06564953891690856,-0.017169061904714254,-0.04667045434088304,-0.06392545978752356,0.026513213220835496,0.004796077063390801,-0.010380982142627664,-0.017004430348934334,0.011699648384751888,-0.058048008360562106,0.020461771230887226,0.038252337018120225,0.0536244343784898,-0.014010658104588564,0.013026058131196953,0.15167018191546863,0.15071115025762505,0.15073617348184212,0.014745868381176187,-0.04572777141551323,-0.05486683517355337,0.11874967834356484,-0.05075078705771968,0.012633967135984574,0.12231852537964019,0.05548677797081882,0.11864886117105478,0.11616133021334295,0.5848905564133164,0.34654190209858604,-0.401369473579161,0.2638505993882735,-0.005394922273453674,0.01889461975309726,-0.4904367906845607,-0.4109634938126246,1.0,0.7662277430232033,0.012594303500026674,0.0010840156275460607,-0.012148703388142444
Style_Cluster_ID,-0.04258011904229972,-0.03956732698640458,0.004740601996411087,0.0819230054596364,0.05721525583581101,-0.0006915041999647494,-0.010951469371313777,-0.017107655191927907,-0.037499270246826616,-0.02109908067886573,0.01749530543189948,0.012501708775170808,0.012577847918268832,0.005748924736771222,-0.013332420732069309,0.011926542502202325,-0.011013665242892505,0.047635973797711846,-0.018251899003488593,0.01589710580741591,0.011687229967377326,-0.018032375561362553,-0.04347107106955855,0.030656571772361453,0.04915490930028859,0.003740599446320737,-0.013303322734733504,-0.03562343186363932,0.036075272126774506,-0.0062471269374146056,0.0048862679636629885,-0.0135660760742946,0.01612998548241879,-0.07914537708551385,0.034660557019669365,0.04459752892570907,0.015408923203731254,-0.004273399159554725,0.03917254390938527,0.11894216961489444,0.11851408306021599,0.11839063350281633,0.005722939829345157,-0.03946796310063388,-0.04904143753291294,0.11414413491579736,-0.02241626774218493,-0.008851778235992341,0.0683049173118928,0.059500461204533305,0.13555395054491637,0.11354929121802732,0.5468119324965622,0.3735839447190861,-0.3617527088820379,0.275222221414481,0.00832098854838619,0.06775364774396803,-0.8143896964979116,0.14393138650073783,0.7662277430232033,1.0,-0.005142746387036374,0.026840824388060805,-0.02522076768367449
