Driver,LapNumber,Mean_Apex_Speed_Ratio,Std_Apex_Speed_Ratio,Mean_Brake_Fraction,Std_Brake_Fraction,Mean_Brake_Point_Norm,Std_Brake_Point_Norm,Mean_Throttle_On_Dist_Norm,Std_Throttle_On_Dist_Norm,Mean_Throttle_Integral_Norm,Std_Throttle_Integral_Norm,Mean_Speed_Variability,Std_Speed_Variability,LapTime_Sec,Z_Mean_Apex_Speed_Ratio,Z_Mean_Throttle_On_Dist_Norm,Z_Mean_Throttle_Integral_Norm,P_0,P_1,P_2,Style_Cluster_ID,Style_Entropy
ALB,40.0,0.8667793861715197,0.21039461875947485,0.2100368360883809,0.22773520965015126,0.0819158452259347,0.11873598687101126,0.18575807283934404,0.17732720490694245,0.6380209498651415,0.2634272195685927,0.07919493437040323,0.061456639473666426,92.176,0.6910665866658944,0.0032527502613167955,-0.8267459325196223,0.8412374996190906,0.057707112213236364,0.10105538816767315,0,0.5416642048005481
ALB,41.0,0.8386631413780933,0.2027619496547479,0.19130543987817938,0.18700480880744572,0.08846747812910916,0.18697938432115488,0.20341438136388568,0.25192407064826877,0.6693087328599197,0.28207167897669344,0.07936047945094579,0.06496827835366717,91.273,-0.522682187955996,0.2240469190032509,-0.1915257140684197,0.05749230030155065,0.9162853771197152,0.026222322578734084,1,0.3397917241320611
ALB,42.0,0.8560965558418123,0.20283899577897851,0.15055838572872962,0.20271954776996012,0.06208529926613876,0.09484532288328144,0.25571757471674655,0.2393027796681481,0.6267253356982467,0.289182958447608,0.0800982742933251,0.06557732025617352,91.879,0.22990001490495177,0.8781043672428944,-1.0560751406591982,0.0009003754250279595,0.8961589061904648,0.10294071838450745,1,0.33861293536422654
ALB,43.0,0.8568595442867705,0.207284603723215,0.17674167139595195,0.21033151149291807,0.05313265519603471,0.1663114272540761,0.09101570898256095,0.08870791189843563,0.6849797302678239,0.25957970580267437,0.08321704572161027,0.06868563032326434,91.752,0.2628374251787137,-1.181511406036033,0.12663471290905348,0.8037177720285416,5.171734172763468e-05,0.1962305106297307,0,0.49568304096309435
ALB,44.0,0.8615570813298694,0.20245912811775413,0.18656974459727724,0.1971859534832698,0.03483387434475489,0.15860435708128087,0.1011597293989945,0.22714350442164227,0.6895276770095694,0.3079525554720815,0.08122157123528052,0.06867182187127935,92.057,0.46562516841017526,-1.054659264070203,0.21896940224380693,0.9043886969925008,0.00015057622887535568,0.09546072677862386,0,0.3164538064644848
ALB,45.0,0.8717750664842316,0.22125140904454793,0.21440984285831172,0.19766448777804438,0.06107060847087339,0.17847763337442232,0.13380416736595488,0.22335983056303238,0.6533820942718706,0.2362957230594173,0.08033756348986985,0.06628105431251835,92.146,0.9067248618909852,-0.6464368128741218,-0.5148762961400986,0.8420632773501515,0.00042837023950538945,0.1575083524103429,0,0.4391920425748552
ALB,46.0,0.8665925402381316,0.21723122288798183,0.18859472992059886,0.2100374313320372,0.0401945187993923,0.06239017840640295,0.0944324847149597,0.13486872825698382,0.6700812556475948,0.26683491394085335,0.0810088834756507,0.06814898809105037,92.116,0.6830006438503035,-1.1387842325408486,-0.17584157006795034,0.4189776285138138,1.6669080914087553e-05,0.581005702405272,2,0.680150870563468
ALB,47.0,0.8545844196616768,0.21364449363324056,0.16792142749551067,0.1945188066507029,0.10149886837930192,0.2081701447555722,0.10116974737710975,0.15638413477175,0.6703578638288086,0.2631456456142839,0.07948342413385506,0.06196617244351424,91.537,0.16462268327032045,-1.0545339881017095,-0.17022573243172887,0.7938468830528757,6.639267062821039e-05,0.20608672427649652,0,0.5094152661812126
ALB,48.0,0.872292170093356,0.1948089528905595,0.1717582010909357,0.19775648635458454,0.0874891969527912,0.17139661050536223,0.11481635546970209,0.1454204855899242,0.7010302721175954,0.2690487586719524,0.08384215885863865,0.06607158152287673,91.466,0.9290476819026396,-0.8838815844147899,0.45250084096848275,0.9297476961914983,0.0007239055080175985,0.06952839830048418,0,0.2583232564945293
ALB,49.0,0.8250820219520615,0.20873372126161413,0.1862407322738236,0.1939483505579988,0.08519884258094876,0.2214412094955593,0.1319513207680109,0.22672668092482048,0.6764767282871956,0.30149188559709716,0.0753459375357054,0.05801993591111845,91.912,-1.1089648577239588,-0.6696068726763015,-0.045997485943998544,0.9898635248344876,0.0044305749485630515,0.005705900216949406,0,0.06357334597614275
ALB,50.0,0.8606814604075589,0.19894662128529905,0.15567173663552056,0.1964830293809025,0.03156926251075749,0.16069460910103694,0.18369165267509915,0.2436587927688775,0.679845988286663,0.2912897267362053,0.07783061748666059,0.06622730895717885,91.86,0.42782553231737214,-0.022588071550436396,0.022406915647438824,0.48493062273153575,0.4503066193689749,0.06476275789948933,0,0.8874921053333173
ALB,51.0,0.8623999400030414,0.20810284075629903,0.18441093537586778,0.21667075164615596,0.05473499390087658,0.2783055865704728,0.20766620194691238,0.24138252376842845,0.645055379984369,0.2545622100486826,0.08007291909292784,0.06931155168214116,91.93,0.5020104925976057,0.2772164243935967,-0.6839294140797825,0.2699925060789148,0.6081922382261333,0.12181525569495179,1,0.9124014729314349
ALB,52.0,0.8562773330206644,0.20956484700922026,0.1775318541552561,0.21457487059251,0.04580311336885104,0.07972803146554347,0.217535934324734,0.25695302469088144,0.6648406448731147,0.29018990790568205,0.0798620259704567,0.0693310892274788,91.809,0.23770397595748405,0.40063856289086514,-0.28223907102027346,0.01916323880785938,0.9296162003955777,0.05122056079656305,1,0.2958403991437417
ALO,1.0,0.9112229044352852,0.18113039280970558,0.10901556101822724,0.18829055803547898,0.10476058762327546,0.3165614916671306,0.19014134140201738,0.3068621400242411,0.7263569186100639,0.28263658386821316,0.09486873923759795,0.08773862703184353,100.026,2.6096466185605816,0.05806602775490536,0.9666950847813877,0.0036234413625940948,0.03457468958193014,0.9618018690554763,2,0.1741552062848874
ALO,2.0,0.8348228040758408,0.23083544694501967,0.19990561847639088,0.21631519419535464,0.173288810410489,0.16020596639823728,0.18466926856054458,0.2457203620171417,0.6458347752364858,0.2938792326159662,0.08579632255258135,0.07389443110906554,94.419,-0.6884655181620812,-0.0103628724678645,-0.6681057418690641,0.7357022955160221,0.19866909541114375,0.06562860907283406,0,0.7256364505365555
ALO,3.0,0.8651191753378268,0.20341578088329526,0.19917958161946486,0.2244550219964876,0.10352598177232328,0.1001339221375886,0.18825011917489257,0.3097556061986705,0.6641258740941228,0.28774442217151724,0.08371645794798069,0.07278991659426627,93.424,0.6193970276684595,0.03441607629625902,-0.2967507048566982,0.5889193861228627,0.32130841072113275,0.08977220315600448,0,0.8930056015881618
