Year,RoundNumber,Location,Location_Encoded,Driver,LapNumber,Stint,Compound,Actual,Predicted,Error
2022,6,Barcelona,2,GAS,28.0,2.0,MEDIUM,90.191,91.56004268724995,1.369042687249945
2022,6,Barcelona,2,GAS,35.0,3.0,SOFT,88.136,88.26686817263976,0.13086817263976422
2022,6,Barcelona,2,GAS,36.0,3.0,SOFT,88.448,88.18587625897031,0.2621237410296795
2022,6,Barcelona,2,GAS,37.0,3.0,SOFT,88.327,88.45864595819923,0.13164595819923444
2022,6,Barcelona,2,GAS,38.0,3.0,SOFT,88.808,88.3791474388381,0.4288525611619053
2022,6,Barcelona,2,GAS,39.0,3.0,SOFT,88.632,88.8084976465018,0.1764976465017955
2022,6,Barcelona,2,GAS,40.0,3.0,SOFT,88.617,88.68941382315198,0.07241382315197384
2022,6,Barcelona,2,GAS,41.0,3.0,SOFT,90.683,88.6765944704717,2.0064055295283154
2022,6,Barcelona,2,GAS,42.0,3.0,SOFT,88.748,90.07780122379512,1.3298012237951093
2022,6,Barcelona,2,GAS,43.0,3.0,SOFT,88.986,88.8049257395264,0.18107426047361158
2022,6,Barcelona,2,GAS,44.0,3.0,SOFT,88.985,89.01205151297395,0.027051512973955322
2022,6,Barcelona,2,GAS,45.0,3.0,SOFT,90.422,89.04013651670165,1.3818634832983492
2022,6,Barcelona,2,GAS,52.0,4.0,SOFT,86.998,87.0350340208083,0.037034020808287375
2022,6,Barcelona,2,GAS,53.0,4.0,SOFT,87.009,87.06267114968232,0.053671149682315095
2022,6,Barcelona,2,GAS,54.0,4.0,SOFT,87.275,87.06545782769773,0.20954217230227928
2022,6,Barcelona,2,GAS,55.0,4.0,SOFT,89.596,87.31991319927825,2.276086800721761
2022,6,Barcelona,2,GAS,56.0,4.0,SOFT,89.681,88.9736200204005,0.7073799795994918
2022,6,Barcelona,2,GAS,57.0,4.0,SOFT,88.002,89.7335603415353,1.7315603415352967
2022,6,Barcelona,2,GAS,58.0,4.0,SOFT,87.911,88.06740214770923,0.15640214770923658
2022,6,Barcelona,2,GAS,59.0,4.0,SOFT,88.154,87.97270735947225,0.18129264052774086
