Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,Team,Location,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,LapTime_Sec,FuelLoad,Track_Evolution_Physics,Traction_1_5,Asphalt_Grip_1_5,Asphalt_Abrasion_1_5,Track_Evolution_1_5,Tyre_Stress_1_5,Braking_1_5,Lateral_1_5,Downforce_1_5,Min_Pressure_Front_PSI,Min_Pressure_Rear_PSI,Compound_Hard,Compound_Medium,Compound_Soft,Circuit_Length_KM,Total_Laps,Cumulative_Field_Dist_KM,Compound_Hard_Int,Compound_Medium_Int,Compound_Soft_Int,Wear_Severity_Index,Track_Flow_Type,Compound_Int,E_lap,Gap_To_Car_Ahead,Dirty_Air_Fraction,Grip_Aero_Balance,Total_Min_Pressure,Pressure_Delta,LatOffset_Mean,LatOffset_Std,Mean_Apex_Speed_Ratio,Std_Apex_Speed_Ratio,Mean_Brake_Fraction,Std_Brake_Fraction,Mean_Brake_Point_Norm,Std_Brake_Point_Norm,Mean_Throttle_On_Dist_Norm,Std_Throttle_On_Dist_Norm,Mean_Throttle_Integral_Norm,Std_Throttle_Integral_Norm,Mean_Speed_CV,Std_Speed_CV,P_0,P_1,P_2,Style_Cluster_ID,Style_Entropy,Lap_Gap,Prev_LapTime,Lag_2,Rolling_Avg_3,Target_Delta,Prev_Delta,Driver_Encoded,Location_Encoded,Team_Encoded
0 days 01:22:28.097000,LEC,0 days 00:01:33.214000,13.0,1.0,MEDIUM,13.0,Ferrari,Silverstone,21.4,57.0,1001.5,False,28.8,205,4.5,93.214,82.75,2827.68,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1413.84,1,2,3,15,0.8333333333333334,2,77.6150790150638,4.032625657746342,0.0,0.6,49.5,3.5,0.9974593769470461,1.742144634389749,0.8958728572067489,0.18432427602659704,0.18274099203808888,0.21434553597689046,0.043492492803056726,0.07568572019285959,0.24144196928149514,0.293261027006445,0.6867414943647209,0.2926299415665994,0.08350826117698783,0.06922050630850456,0.013837040357507708,0.9668360149775379,0.019326944664954607,1.0,0.1681050844771214,1.0,93.621,93.048,93.27866666666667,-0.4069999999999965,0.5729999999999933,7,0,4
0 days 01:24:01.620000,LEC,0 days 00:01:33.523000,14.0,1.0,MEDIUM,14.0,Ferrari,Silverstone,21.4,58.0,1001.5,False,28.7,191,3.7,93.523,80.65384615384616,3051.538,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1525.769,1,2,3,15,0.8333333333333334,2,75.36045648235063,3.7931826609874633,0.012802275960170697,0.6,49.5,3.5,0.2624004945532693,0.32682310366255235,0.8766396333484219,0.18812733379112176,0.22349519288590128,0.21185684287959955,0.19313647107832943,0.2354427206696671,0.35872343451782085,0.3253605557324875,0.6140522553643435,0.3001962496845638,0.08644658546572088,0.062263651951915855,0.005096038796174669,0.9258359645204256,0.0690679966833996,1.0,0.2828422668537732,1.0,93.214,93.621,93.29433333333333,0.3089999999999975,-0.4069999999999965,7,0,4
0 days 01:25:35.162000,LEC,0 days 00:01:33.542000,15.0,1.0,MEDIUM,15.0,Ferrari,Silverstone,20.9,61.0,1001.5,False,27.7,255,2.5,93.542,78.5576923076923,3275.396,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1637.698,1,2,3,15,0.8333333333333334,2,77.16430072936674,4.002806861813473,0.0028011204481792717,0.6,49.5,3.5,0.34686676101846087,0.4369769445291005,0.8733564999739959,0.19056628337195652,0.171087091440311,0.1889416777744844,0.11062047556008485,0.11419016276309718,0.23827674814639396,0.289987826548676,0.6304343796856224,0.31554121877598906,0.08547130517392276,0.06970238811440131,0.6742132080030189,0.241350651933501,0.0844361400634802,0.0,0.8175677090099513,1.0,93.523,93.214,93.45266666666664,0.019000000000005457,0.3089999999999975,7,0,4
0 days 01:27:08.410000,LEC,0 days 00:01:33.248000,16.0,1.0,MEDIUM,16.0,Ferrari,Silverstone,20.7,63.0,1001.5,False,27.7,212,1.8,93.248,76.46153846153845,3499.254,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1749.627,1,2,3,15,0.8333333333333334,2,75.74376209911293,4.060077223904823,0.001430615164520744,0.6,49.5,3.5,0.26843923919529433,0.3214808866920121,0.8654038545516622,0.2012943238585335,0.25051757451948553,0.21307285239373217,0.09638699973491027,0.12339854130301409,0.17981773909702456,0.21932235293084323,0.6573421912421588,0.26068118448002164,0.08589861915614634,0.07450066407892506,0.8289692150277157,0.12626206200471463,0.04476872296756965,0.0,0.5558404394704577,1.0,93.542,93.523,93.42633333333333,-0.29399999999999693,0.019000000000005457,7,0,4
0 days 01:28:41.561000,LEC,0 days 00:01:33.151000,17.0,1.0,MEDIUM,17.0,Ferrari,Silverstone,20.1,63.0,1001.4,False,27.9,222,2.2,93.151,74.36538461538461,3723.112,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1861.556,1,2,3,15,0.8333333333333334,2,75.86315872696093,4.3121208587292434,0.0,0.6,49.5,3.5,0.43938325628541164,0.5741169940686591,0.8364491567438703,0.18978515177140867,0.22652092148447223,0.2052981472748917,0.07165522208177867,0.07887060566522668,0.203074558808211,0.22255815256620048,0.732335140355998,0.2537103891309146,0.08643947307249149,0.07057268913627981,0.15594132065667207,0.8289269707863481,0.015131708556979767,1.0,0.508724310663828,1.0,93.248,93.542,93.43766666666666,-0.09700000000000841,-0.29399999999999693,7,0,4
0 days 01:38:18.204000,LEC,0 days 00:01:32.554000,23.0,2.0,HARD,5.0,Ferrari,Silverstone,20.2,63.0,1001.4,False,29.6,214,0.8,92.554,60.949999999999996,5160.516,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2580.258,1,2,3,15,0.8333333333333334,1,74.849121952112,1.6772310959125356,0.9084406294706724,0.6,49.5,3.5,0.3549399262539456,0.4451132490580234,0.8332673178294073,0.1984152039135991,0.22492809864820634,0.21956010815268445,0.09340929463367624,0.10710217119239772,0.3198922833509965,0.3302386063496661,0.6788279604948888,0.2572339683812365,0.08362585928479048,0.07247723787928079,0.00028072328510143126,0.9978641353509194,0.001855141363979171,1.0,0.016097834430044033,1.0,93.035,92.848,92.91766666666666,-0.48099999999999454,0.1869999999999976,7,0,4
0 days 01:39:50.935000,LEC,0 days 00:01:32.731000,24.0,2.0,HARD,6.0,Ferrari,Silverstone,20.4,63.0,1001.4,False,29.7,202,1.3,92.731,58.85384615384615,5384.374,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2692.187,1,2,3,15,0.8333333333333334,1,77.55674990989397,0.9689044688839129,1.0,0.6,49.5,3.5,0.4144878519308844,0.502912733888878,0.8396830902428896,0.20799202241677983,0.2439943280193217,0.22416809934038054,0.12154497764987092,0.10157072006805942,0.34851012951618165,0.3034744533115295,0.6799735685401573,0.2769639398476282,0.09445806439727109,0.07565708614822403,3.2757931432454874e-06,0.9996398051195314,0.0003569190873256957,1.0,0.003234724064095328,1.0,92.554,93.035,92.81233333333334,0.1769999999999925,-0.48099999999999454,7,0,4
0 days 01:41:23.733000,LEC,0 days 00:01:32.798000,25.0,2.0,HARD,7.0,Ferrari,Silverstone,20.5,62.0,1001.4,False,31.4,240,1.1,92.798,56.7576923076923,5596.45,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2798.225,1,2,3,15,0.8333333333333334,1,79.40335114200909,0.9271906640773375,0.8967468175388967,0.6,49.5,3.5,0.3403367239399126,0.3705568263561987,0.8528541519463004,0.20156895177447198,0.2436544186586331,0.2300839024057592,0.054872154842358925,0.2987181816363777,0.3180664820404708,0.3964201753789826,0.5918582180834335,0.36430116320807754,0.09222642778076469,0.0640446364138511,0.43387961340681075,0.3406548399283193,0.22546554666487,0.0,1.0649813618281925,1.0,92.731,92.554,92.77333333333333,0.06700000000000728,0.1769999999999925,7,0,4
0 days 01:42:56.527000,LEC,0 days 00:01:32.794000,26.0,2.0,HARD,8.0,Ferrari,Silverstone,20.5,63.0,1001.4,False,31.7,220,2.0,92.794,54.661538461538456,5820.308,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2910.154,1,2,3,15,0.8333333333333334,1,74.01504113497182,3.121714200646648,0.023943661971830985,0.6,49.5,3.5,0.3653010108303178,0.4199214078525711,0.8932519228394765,0.13913590302955584,0.21804715371642477,0.2076763242656681,0.08795705300406402,0.29058446719932635,0.4022426527728282,0.3262920127447059,0.6076607394906147,0.3043882407968135,0.08545047725649607,0.06633227493569191,3.1278487640898846e-05,0.9708707367265302,0.029097984785828965,1.0,0.1319473494477646,1.0,92.798,92.731,92.69433333333335,-0.0040000000000048885,0.06700000000000728,7,0,4
0 days 01:44:29.469000,LEC,0 days 00:01:32.942000,27.0,2.0,HARD,9.0,Ferrari,Silverstone,20.8,62.0,1001.4,False,32.4,209,1.2,92.942,52.565384615384616,6032.384,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3016.192,1,2,3,15,0.8333333333333334,1,75.59852759591962,2.522443033893943,0.15220483641536273,0.6,49.5,3.5,0.2775919572290863,0.3186823214383078,0.8674712651729483,0.2184618196634523,0.2306733008746172,0.22221052499437327,0.10002242806549101,0.10101330450739374,0.3866826211108988,0.3118878353970155,0.6547939381487853,0.23178558351056794,0.08843527652045508,0.07486794603395883,3.4739164693878777e-07,0.9994245205027836,0.0005751321055695947,1.0,0.004871489902974371,1.0,92.794,92.798,92.77433333333333,0.14799999999999613,-0.0040000000000048885,7,0,4
0 days 01:46:02.283000,LEC,0 days 00:01:32.814000,28.0,2.0,HARD,10.0,Ferrari,Silverstone,20.8,62.0,1001.4,False,32.8,192,2.2,92.814,50.46923076923077,6256.242,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3128.121,1,2,3,15,0.8333333333333334,1,75.78525929207633,2.4637516118749705,0.11871508379888268,0.6,49.5,3.5,0.33801957488499196,0.4095589605556189,0.8441273455881619,0.2007132376099012,0.2136599242231136,0.19794837590102282,0.10981764517736164,0.12733691654584692,0.2385358711702683,0.229998666277695,0.6628699248044261,0.2900535273693033,0.08836194221589376,0.069942848829836,0.6957238542358015,0.26992008001384504,0.03435606575035362,0.0,0.72171908420891,1.0,92.942,92.794,92.84466666666667,-0.1280000000000001,0.14799999999999613,7,0,4
0 days 01:47:34.941000,LEC,0 days 00:01:32.658000,29.0,2.0,HARD,11.0,Ferrari,Silverstone,21.0,61.0,1001.4,False,33.3,212,1.6,92.658,48.37307692307692,6456.536,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3228.268,1,2,3,15,0.8333333333333334,1,73.02907092518018,2.1679815541382763,0.2855093256814921,0.6,49.5,3.5,0.3548041034840118,0.4264016708689571,0.8539852449452362,0.2193357170534119,0.20032460038709796,0.20593579263866368,0.09942896890298429,0.106604722756392,0.1973795633285202,0.23035681329245306,0.6514497228414403,0.2547164040306094,0.08826236611858038,0.07339071423945659,0.8720804850218876,0.09314693147307512,0.03477258350503733,0.0,0.45725472229722836,1.0,92.814,92.942,92.84999999999998,-0.1559999999999917,-0.1280000000000001,7,0,4
0 days 01:49:07.405000,LEC,0 days 00:01:32.464000,30.0,2.0,HARD,12.0,Ferrari,Silverstone,21.0,61.0,1001.4,False,32.7,195,1.8,92.464,46.276923076923076,6680.394,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3340.197,1,2,3,15,0.8333333333333334,1,71.52609353209793,1.9121531500984819,0.6157142857142858,0.6,49.5,3.5,0.2964069287585761,0.33785934466907525,0.8621259505476543,0.19682383412922036,0.21500584549438626,0.20258613279256832,0.08415330379327968,0.0906470844779495,0.17181220982187817,0.1843311008230986,0.6731345718675897,0.25037897040258317,0.08547138467323044,0.06452032849040705,0.8656410133145129,0.1024971277164338,0.03186185896905325,0.0,0.468186292599292,1.0,92.658,92.814,92.80466666666666,-0.19400000000000261,-0.1559999999999917,7,0,4
0 days 01:50:40.638000,LEC,0 days 00:01:33.233000,31.0,2.0,HARD,13.0,Ferrari,Silverstone,21.0,62.0,1001.4,False,31.4,235,2.2,93.233,44.18076923076923,6916.034,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3458.017,1,2,3,15,0.8333333333333334,1,75.29425355243302,0.9978165773136718,0.9815602836879432,0.6,49.5,3.5,0.3432073861684991,0.39947012672130683,0.8889131220202359,0.20148251333481043,0.21006630155286535,0.19418522628236,0.06980053488675819,0.09962095672346997,0.5002847388233405,0.35220110229249213,0.45212545131115767,0.3005929368772165,0.09014725098507621,0.06256411911514424,3.0506065699967787e-05,0.0002972670224889129,0.999672226911811,2.0,0.0030589785219127664,1.0,92.464,92.658,92.64533333333333,0.7690000000000055,-0.19400000000000261,7,0,4
0 days 02:12:25.832000,LEC,0 days 00:01:31.926000,42.0,3.0,MEDIUM,10.0,Ferrari,Silverstone,21.3,62.0,1001.0,False,29.9,200,1.7,91.926,25.73461538461538,9284.216,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4642.108,1,2,3,15,0.8333333333333334,2,76.31360892423893,0.48929361360116436,1.0,0.6,49.5,3.5,0.3435117250398282,0.4073490382715763,0.8228757362648316,0.21479322526007236,0.26654234318264425,0.2354450965040637,0.06327434419633597,0.08701923513459527,0.2233193818220321,0.1813869110150359,0.621246393624921,0.22926911035790432,0.09322317144358173,0.06849035236052002,0.7925595914735941,0.13653518639556708,0.07090522213083911,0.0,0.6437698023602114,1.0,91.286,92.234,92.00666666666666,0.6400000000000006,-0.9479999999999933,7,0,4
0 days 02:13:57.884000,LEC,0 days 00:01:32.052000,43.0,3.0,MEDIUM,11.0,Ferrari,Silverstone,21.4,61.0,1001.0,False,30.7,177,1.7,92.052,23.63846153846154,9496.292,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4748.146,1,2,3,15,0.8333333333333334,2,77.73518342777842,0.6080617775106335,1.0,0.6,49.5,3.5,0.3181061479806412,0.3628923772297038,0.8532207908234684,0.22444511692741012,0.23539033670786033,0.239396405007987,0.0489354869071783,0.07157476656940179,0.15870188845062153,0.21828698270371436,0.6597199536823914,0.2623877262877211,0.08880406548911736,0.0637413924873821,0.8673019504411037,0.09037830646781304,0.04231974309108329,0.0,0.4745593236089895,1.0,91.926,91.286,91.81533333333334,0.12600000000000477,0.6400000000000006,7,0,4
0 days 02:15:30.699000,LEC,0 days 00:01:32.815000,44.0,3.0,MEDIUM,12.0,Ferrari,Silverstone,21.4,58.0,1001.0,False,30.9,215,2.2,92.815,21.542307692307688,9696.586,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4848.293,1,2,3,15,0.8333333333333334,2,70.75077546645197,1.1068098450968518,1.0,0.6,49.5,3.5,0.2949321041557349,0.3241068346799514,0.8455586615759606,0.2200934712351749,0.24390694507171154,0.20876819328863727,0.07929673230381715,0.1358701431485068,0.20523170141012484,0.20321643270843803,0.6229423918823261,0.24757249182231789,0.08997267199577329,0.07614531251172418,0.8074376083431004,0.12180588916404554,0.07075650249285415,0.0,0.6165429589919954,1.0,92.052,91.926,91.75466666666667,0.762999999999991,0.12600000000000477,7,0,4
0 days 02:17:02.599000,LEC,0 days 00:01:31.900000,45.0,3.0,MEDIUM,13.0,Ferrari,Silverstone,21.4,57.0,1001.0,False,30.4,212,2.0,91.9,19.446153846153848,9908.662,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4954.331,1,2,3,15,0.8333333333333334,2,76.19512520003326,1.4078653822137943,0.9956958393113343,0.6,49.5,3.5,0.3129052655828678,0.3384579670595365,0.8341370787242809,0.23190170595930112,0.17536018159300829,0.2046216215017654,0.1461364630965042,0.16077721092395708,0.13598202507299886,0.08945250716118971,0.7250745433445374,0.19851073945719147,0.08760213984567332,0.06705440547132126,0.9454585883582891,0.04049972789090447,0.014041683750806503,0.0,0.24278494438816178,1.0,92.815,92.052,92.26433333333334,-0.914999999999992,0.762999999999991,7,0,4
0 days 02:18:34.449000,LEC,0 days 00:01:31.850000,46.0,3.0,MEDIUM,14.0,Ferrari,Silverstone,21.4,58.0,1001.0,False,30.1,199,2.7,91.85,17.349999999999994,10120.738,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5060.369,1,2,3,15,0.8333333333333334,2,74.17028852264853,1.257531955469975,1.0,0.6,49.5,3.5,0.3064369427534115,0.3641123699057876,0.8476018906042209,0.21214921450454693,0.20887519664278117,0.2213555531713684,0.07513299345871004,0.09175379332618114,0.26549714167716415,0.3275694601538476,0.5997950252186649,0.3229853595283903,0.08742853166281511,0.07071958580179698,0.7317346019402076,0.15204491462600905,0.11622048343378338,0.0,0.7650741510147365,1.0,91.9,92.815,92.25566666666667,-0.05000000000001137,-0.914999999999992,7,0,4
0 days 02:20:05.809000,LEC,0 days 00:01:31.360000,47.0,3.0,MEDIUM,15.0,Ferrari,Silverstone,21.4,59.0,1001.0,False,30.0,192,2.4,91.36,15.253846153846155,10332.814,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5166.407,1,2,3,15,0.8333333333333334,2,73.63540111722976,1.057129535167154,1.0,0.6,49.5,3.5,0.2797879077697632,0.3052971361992852,0.8382082625262797,0.2155557731759659,0.2244743366979475,0.21188141343366376,0.10008449410668575,0.1064499249402581,0.31551527797618467,0.3265558853388463,0.6083996802125313,0.2706896918395204,0.08603116108304153,0.06469990084173514,0.33983356256608055,0.522122648096437,0.1380437893374823,1.0,0.9794371200287844,1.0,91.85,91.9,92.18833333333333,-0.4899999999999949,-0.05000000000001137,7,0,4
0 days 02:21:37.064000,LEC,0 days 00:01:31.255000,48.0,3.0,MEDIUM,16.0,Ferrari,Silverstone,21.5,57.0,1001.0,False,29.9,184,3.2,91.255,13.157692307692301,10533.108,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5266.554,1,2,3,15,0.8333333333333334,2,79.2722238487853,0.6806298718705011,1.0,0.6,49.5,3.5,0.35290384487035936,0.4331951815721366,0.8287390251815352,0.23152132404520148,0.21507199159751733,0.21645733788568283,0.07787337037155152,0.11687675510193474,0.33219516156161794,0.2931198456498448,0.5588160171094636,0.2757135649047685,0.08490325557476236,0.06372650165544391,0.2937371696721788,0.24859377054699375,0.4576690597808273,2.0,1.0635931976148523,1.0,91.36,91.85,91.70333333333333,-0.10500000000000398,-0.4899999999999949,7,0,4
0 days 02:23:08.845000,LEC,0 days 00:01:31.781000,49.0,3.0,MEDIUM,17.0,Ferrari,Silverstone,21.5,54.0,1001.0,False,29.6,188,3.4,91.781,11.061538461538461,10733.402,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5366.701,1,2,3,15,0.8333333333333334,2,75.88555713080302,0.608085795094661,1.0,0.6,49.5,3.5,0.28814520082934075,0.32802546781471115,0.8480033700631325,0.2273209338491515,0.20203213835935413,0.21287480311249196,0.0857884368555796,0.09292178122393431,0.17249856552363388,0.1259288141388653,0.6529751095345924,0.23776072179375424,0.09411151101558529,0.07423411727594978,0.879476460428911,0.08164267493990365,0.03888086463118545,0.0,0.44375364873372314,1.0,91.255,91.36,91.48833333333334,0.5260000000000105,-0.10500000000000398,7,0,4
0 days 02:24:40.561000,LEC,0 days 00:01:31.716000,50.0,3.0,MEDIUM,18.0,Ferrari,Silverstone,21.6,54.0,1001.0,False,29.7,182,4.0,91.716,8.965384615384608,10933.696,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5466.848,1,2,3,15,0.8333333333333334,2,78.15474182750636,0.5677720382472511,1.0,0.6,49.5,3.5,0.3723377228886403,0.4594700363204481,0.8351428298825674,0.20320792273606317,0.19209983269699996,0.21067327241072348,0.08499373025181405,0.09629688199842187,0.19171308501900342,0.22610079472739789,0.6545820103069043,0.24843845899215283,0.09061297052280211,0.07496393960564744,0.9043609328409554,0.06779996839148435,0.02783909876756037,0.0,0.37307583967893554,1.0,91.781,91.255,91.46533333333332,-0.06500000000001194,0.5260000000000105,7,0,4
0 days 02:26:12.324000,LEC,0 days 00:01:31.763000,51.0,3.0,MEDIUM,19.0,Ferrari,Silverstone,21.7,54.0,1001.0,False,30.2,203,3.7,91.763,6.869230769230768,11133.99,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5566.995,1,2,3,15,0.8333333333333334,2,75.25985635131383,0.3642274858728348,1.0,0.6,49.5,3.5,0.34954335771619816,0.402948095619402,0.8972653044132826,0.21398148751745646,0.19325134694208998,0.19703522787894884,0.08406063839539817,0.1019934332346147,0.3831031454135818,0.37116713070595964,0.5840011071984427,0.31191501286670975,0.08738702641463192,0.06733883337520309,0.003327472999589035,0.7214642306188013,0.2752082963816094,1.0,0.6096044347603775,1.0,91.716,91.781,91.584,0.047000000000011255,-0.06500000000001194,7,0,4
0 days 02:27:44.581000,LEC,0 days 00:01:32.257000,52.0,3.0,MEDIUM,20.0,Ferrari,Silverstone,21.8,52.0,1001.0,False,29.8,193,4.8,92.257,4.773076923076914,11334.284,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5667.142,1,2,3,15,0.8333333333333334,2,76.06610054387214,0.30471269058527556,1.0,0.6,49.5,3.5,0.3076560040603362,0.3235617185367787,0.7992359762389225,0.21874864594600485,0.21851226825130443,0.22258250823041248,0.06060126616377812,0.2901526394508975,0.22764715105872715,0.2607688999074855,0.6468037620872077,0.2232085196340344,0.08877828872446933,0.07207758668247943,0.6779932511727121,0.2654642297197061,0.056542519107581485,0.0,0.7779921832784147,1.0,91.763,91.716,91.75333333333333,0.4939999999999998,0.047000000000011255,7,0,4
0 days 01:08:40.962000,MAG,0 days 00:01:34.731000,4.0,1.0,MEDIUM,4.0,Haas F1 Team,Silverstone,21.4,55.0,1001.2,False,29.3,201,3.0,94.731,101.61538461538461,930.778,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,465.389,1,2,3,15,0.8333333333333334,2,79.96577703463753,0.6744800844473494,1.0,0.6,49.5,3.5,0.29466477377891226,0.3413613695369321,0.8553807386573082,0.2028951006273152,0.2087581851597774,0.23817659282146475,0.0659769134427158,0.08694574446288689,0.3171298299365056,0.2961065353204477,0.5582939724284748,0.28545344785991583,0.08508871850736946,0.06226785576992962,0.39555257541401173,0.16208893930816154,0.44235848527782673,2.0,1.022605354098301,1.0,95.169,96.337,99.09233333333333,-0.4380000000000024,-1.1680000000000064,8,0,5
0 days 01:10:15.560000,MAG,0 days 00:01:34.598000,5.0,1.0,MEDIUM,5.0,Haas F1 Team,Silverstone,21.5,55.0,1001.4,False,29.4,193,3.2,94.598,99.51923076923077,1166.418,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,583.209,1,2,3,15,0.8333333333333334,2,75.45422926433778,0.8258214229745471,1.0,0.6,49.5,3.5,0.32975560318557373,0.37394615785150154,0.8110500473370205,0.2072348164570588,0.21009930772376115,0.2351844281090729,0.08578046645551654,0.29410408186736864,0.27535909161042127,0.3591128934329977,0.6030988310326003,0.339069537456728,0.0846986733025328,0.058816903008382444,0.5395647800152276,0.32115160401936343,0.13928361596540884,0.0,0.9722467133795833,1.0,94.731,95.169,95.41233333333332,-0.13299999999999557,-0.4380000000000024,8,0,5
0 days 01:11:50.493000,MAG,0 days 00:01:34.933000,6.0,1.0,MEDIUM,6.0,Haas F1 Team,Silverstone,21.4,55.0,1001.2,False,29.5,183,3.4,94.933,97.42307692307692,1402.058,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,701.029,1,2,3,15,0.8333333333333334,2,83.35598251519443,0.6486236138154291,1.0,0.6,49.5,3.5,0.25689946187477325,0.3017848680755512,0.8560259179635739,0.17659425518136787,0.19423962163103775,0.22353334956253265,0.0713280238404241,0.2913257007577939,0.3265776976600725,0.34467567963924156,0.5307395514648787,0.29179396682219255,0.08966458297216925,0.06150578646802095,0.16472189299377876,0.10542226366436405,0.7298558433418575,2.0,0.7640900645396799,1.0,94.598,94.731,94.83266666666667,0.33500000000000796,-0.13299999999999557,8,0,5
0 days 01:13:25.443000,MAG,0 days 00:01:34.950000,7.0,1.0,MEDIUM,7.0,Haas F1 Team,Silverstone,21.4,55.0,1001.2,False,29.2,190,4.0,94.95,95.32692307692308,1637.698,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,818.849,1,2,3,15,0.8333333333333334,2,74.20279550664434,0.8070049655646675,1.0,0.6,49.5,3.5,0.29298867186133604,0.3396480099747294,0.8364642187322855,0.2162872807907778,0.22348628713574428,0.23062674697389768,0.08661311836424883,0.29152877459620624,0.42016624410519987,0.38231569937358534,0.4930479543363541,0.31910839921099715,0.09024526406907643,0.06290665095333903,0.006454921409285349,0.02122555602334411,0.9723195225673704,2.0,0.14161789390955123,1.0,94.933,94.598,94.754,0.016999999999995907,0.33500000000000796,8,0,5
0 days 01:14:59.870000,MAG,0 days 00:01:34.427000,8.0,1.0,MEDIUM,8.0,Haas F1 Team,Silverstone,21.5,55.0,1001.4,False,29.1,201,3.5,94.427,93.23076923076923,1861.556,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,930.778,1,2,3,15,0.8333333333333334,2,71.5180578119844,0.8824140605766855,1.0,0.6,49.5,3.5,0.33963689086112564,0.3686166295795734,0.8622747740779496,0.20760729291550734,0.1922493229676369,0.21192564584599208,0.07567329477630248,0.3056107191633094,0.4022088444404917,0.38702218688163803,0.49927682927127126,0.3417550189183229,0.08732649724072747,0.05700259419631777,0.015524828406897513,0.018308144187994074,0.9661670274051082,2.0,0.17115993748057712,1.0,94.95,94.933,94.827,-0.5229999999999961,0.016999999999995907,8,0,5
0 days 01:16:34.447000,MAG,0 days 00:01:34.577000,9.0,1.0,MEDIUM,9.0,Haas F1 Team,Silverstone,21.3,55.0,1001.2,False,29.1,201,3.5,94.577,91.13461538461539,2097.196,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1048.598,1,2,3,15,0.8333333333333334,2,74.01831169512678,0.9430243054918155,1.0,0.6,49.5,3.5,0.5673262933974274,0.8598383293452733,0.8395977238609941,0.19626276985082414,0.1677052452788951,0.1939140046128815,0.035284223946189755,0.28141766600466567,0.19032078746798403,0.1456811546418121,0.6324547624941214,0.2905476716447046,0.08464247663715806,0.061362194096831524,0.8315256817366702,0.10873021261855112,0.059744105644778535,0.0,0.563010702129436,1.0,94.427,94.95,94.77,0.14999999999999147,-0.5229999999999961,8,0,5
0 days 01:18:09.162000,MAG,0 days 00:01:34.715000,10.0,1.0,MEDIUM,10.0,Haas F1 Team,Silverstone,21.3,55.0,1001.2,False,29.2,202,3.7,94.715,89.03846153846153,2321.054,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1160.527,1,2,3,15,0.8333333333333334,2,68.86599177456634,1.103034769071261,1.0,0.6,49.5,3.5,0.33581009053764627,0.3951962580287404,0.8721573761713708,0.21801305956325862,0.2118897383714761,0.22203573062836005,0.07609966826505701,0.30491581809665225,0.20602136462841905,0.16809749828403736,0.634818961776002,0.24971708910960125,0.08810105421660389,0.06422624658066353,0.7335374081741151,0.1901534473540301,0.07630914447185458,0.0,0.7392869608657264,1.0,94.577,94.427,94.65133333333334,0.13800000000000523,0.14999999999999147,8,0,5
